Id,Price
15325,186150.5328631483
8700,157179.1841770178
15706,197750.13454799022
14449,180442.64853174676
16117,180410.8913845526
4529,180199.1602200311
11199,202108.58206096216
4052,257414.26692154136
821,200690.13472677665
68,269846.1586747722
554,128441.38853628136
452,185734.75440144024
11394,325381.4154626204
11393,171561.3221495552
9535,142231.71006566184
4024,183847.55015055955
10069,234438.91066445492
12007,161517.42791983928
12368,348672.1643292122
1259,347059.2120475165
1124,301517.03845463274
3707,191088.3070210886
8767,162820.18729187458
1919,163542.1447304743
16741,163231.96949669524
6664,269086.42554730887
5688,348632.46517789905
7799,160714.08401414158
14843,339533.5128207166
7532,170183.44096066963
8133,142631.5268173102
6264,318468.7151506884
4125,172315.84748263628
2410,187563.95038284705
13607,213507.66077193647
1716,268503.95497685345
1370,139756.01599951545
2273,319790.56946437544
15298,332433.12592909456
4284,247152.6763452061
12303,167664.05813949645
7808,156847.82491256352
2203,130330.87630309418
7237,127026.43962930724
15864,177294.27694054914
2844,187413.02252171724
5729,161719.4907031385
11812,355190.7181936826
1779,171653.138491503
6442,156923.48540738548
6160,230425.53420125152
8266,206129.58901275817
9903,165813.08170365493
2867,129317.91158049522
6998,173594.64224540134
13932,169236.5227647466
12587,172117.54325037822
3611,266442.0404667036
2646,264728.44593111845
1890,173927.44529856785
860,257160.22317215576
14187,206640.68013788815
12569,247150.56089878792
1276,117101.01488197321
12025,215260.3258235181
4890,318089.93912469805
14410,267506.4704022046
10352,301776.1676203473
11407,244386.38647313585
10384,177508.56249922
7622,270397.5324421696
12578,168250.84170075855
15820,178417.50455622457
563,200078.66163698363
15226,174356.1652275704
6396,213063.4563952013
6247,140873.9987331776
3339,162992.33742496188
10975,262996.6082399615
7475,116952.2390269445
11129,212453.51116303777
3051,283506.7948803803
10232,221115.43344565894
14106,176396.2736771508
5502,215095.76112170552
4558,94022.10469208578
4181,153879.58098820568
8426,130109.47355400406
6611,186503.28878523994
14641,163381.83928482182
15539,236635.17926860668
13119,168266.88367788284
11716,178006.6643909122
7316,241456.00541642605
7791,124830.1448525215
13034,339000.37696709926
1068,289694.20010899275
4060,181296.36508429024
10172,210340.56169486203
2591,188266.15070973278
12494,335463.5189955772
7828,299631.22417805117
15284,183134.52691351078
7947,168405.87467148685
16335,205368.84516265243
10234,318530.25843529636
2797,266691.3973335027
5341,240666.24995755666
3059,268723.173072199
1559,93253.74132035738
15320,273258.0333792467
10284,374872.7716004217
4134,220346.16919295918
4481,221426.04694171358
7222,180329.62318591363
4062,185116.2134164395
2192,168019.7218789152
9637,178692.5830618223
16236,173302.8863082315
4272,163308.4589167527
9406,281399.15131594526
14309,247844.51321790944
1946,297502.96481124876
16235,257573.8491112429
7146,172288.46779376254
16784,246803.22936026574
349,328289.90385998006
6251,175706.92873433876
5128,353848.018288449
11718,182255.3159507767
16721,121409.91803136094
12517,229691.72158574575
15961,194541.06008707834
9428,163206.36804846887
14541,156041.13889016712
10168,131177.68155740752
11270,165857.0598773585
13210,231171.07091352512
11518,168888.43861233006
12612,169358.53719347809
16352,122181.04866375648
9935,156332.68687333894
15521,312902.14123643807
11482,195503.33078746457
11443,176937.94273256854
9459,263542.2103403579
9218,196301.70741273428
854,140543.56999403585
5619,137203.6417440352
9208,200554.7805458874
4391,155712.22596158643
15207,151598.17236336367
7183,177323.2790512276
16442,213109.69371735436
7936,98233.75250883853
10606,301523.17281411105
4979,160887.96861836044
4854,269192.2030025597
16476,127262.74502106877
10516,191554.11854860923
16261,261571.89379298472
90,309564.0282027154
5433,176085.5180851789
14338,130388.00585517084
13487,225691.639864412
8211,446110.1883840944
170,163890.16998133066
14051,123686.4685451009
10686,202524.45182079254
7595,285744.4648812064
6777,303541.09630747506
14661,168878.3933364032
13991,304192.958356499
16795,185908.43155714913
2740,127608.33117519713
7368,299564.9522044902
2413,247052.26584245038
1852,435797.10298124386
15200,345417.1447608525
8467,333880.26352545957
16379,311255.9034447572
3375,184490.8985226267
5945,423736.6209249075
2641,182097.71884611886
2837,303516.7614548567
3498,235904.6060852605
10876,153013.35206526244
1285,216303.5733819382
9285,235160.72647565455
4015,322610.1970273223
2526,178358.8824707376
7814,186130.61251972997
7117,236488.6006285282
12359,126104.27782656308
3303,260642.90533826657
13874,194220.75942085456
5484,185091.12242188287
15067,151169.2217999255
12639,208599.54292232756
3388,244329.20682201034
4256,187819.55280762294
15738,187297.93244642313
14049,172950.64704618804
15780,189438.1356941156
9564,177716.32650462614
11910,210099.46643347546
11315,216699.3894657588
1733,167406.9006110833
3910,332643.3665830059
7552,434585.6136147689
254,206210.19730054532
5222,221644.00872512095
8314,223550.9224698456
16743,183955.56710367516
10335,127426.42142092308
8226,272603.2962623472
12254,221283.0855791252
13152,210228.38667856573
15020,204701.84830595754
16349,224025.8810620776
11924,187430.35066267927
12543,187198.68738247096
14114,212733.0613329662
12318,254159.4923961898
15383,201353.59431759664
6679,227014.5860173358
635,198994.62769353032
15993,291956.09554739675
11375,179187.83887265273
11216,185961.92556159393
15401,240661.4512230979
11301,167311.83807469287
13804,274405.27886526537
10839,196212.77678777318
1588,326379.599347296
3596,198819.2135960614
5816,186449.9494751569
8099,140918.72376192693
6551,201764.9298844085
14075,361268.5388346474
13431,211308.5929287568
9481,303240.0556002273
5295,149989.60176356384
15859,336116.9165857038
10634,421282.98592314153
444,192862.35590610257
11686,259767.8949191449
1213,211527.64186467946
13970,186870.1574857972
6849,409255.16040709
9911,233542.53454609998
5649,164082.88582399403
7184,226179.7998011374
5877,271996.96449165995
1655,224102.24639231633
15301,204119.9263168018
12389,225677.8755322723
5241,260643.36235527083
7048,161466.5128208664
10574,144436.33718998986
8593,169189.7901744273
4752,175260.1354698003
14663,180707.86828033044
10994,224683.14950789275
87,108359.23765541532
5132,130405.11465569971
6372,356534.77535335685
7411,296848.4220641293
3319,261486.24658887897
9355,131928.1949893387
5139,279029.9050707835
56,267178.29943343793
3249,167361.0135770151
5047,96387.74931959674
13238,298142.5990395005
2190,312088.6816467118
15599,174965.6396484525
6542,165039.04572299393
1968,184815.79926723026
5630,188068.96656669135
9157,247269.95061272944
789,178878.27639637876
1413,302686.65457378724
12514,270020.15792707214
13459,140789.0832815409
1345,251622.19451264807
4034,207566.2489603798
15169,152012.2628276783
6770,237018.13025586552
3334,195468.50888604787
12998,165333.4474368649
15870,227830.64492851045
1871,140820.05594122707
5770,172308.53145979755
13196,153798.77696850977
7633,191594.01747796254
10699,212127.38916825195
15470,207850.43801090374
1903,465528.8342263299
13860,241860.7791526206
7649,191081.8863422521
11043,200609.39462114533
2922,218430.68841395344
7538,284680.78079490503
9477,125880.06177105283
117,322954.4294684178
1457,243021.2831560796
7082,170021.92345527388
3053,257783.7128560935
12522,125413.80589334117
5744,353278.87013492355
13566,360078.8419781485
1464,126701.25328559343
3852,135545.49192011828
9557,238367.50133504262
14719,409834.376026809
13978,133830.30332289514
3286,158922.18097168097
13019,314801.759981472
1421,158552.4180598461
13502,172863.32423389665
14811,130860.01298053862
9297,254488.2383653216
7749,321031.7374569327
16555,140885.93458141916
14576,185483.4150886054
12766,168163.86572122498
4679,176022.57859513187
10033,176059.01145805552
11231,247324.0654684018
15112,167753.65947389771
10617,176043.7784920457
2175,168581.90491954915
16502,436719.01765792875
10106,185114.61492248962
12561,160287.9888257416
15907,295335.47232215037
8069,124461.57210812232
8316,130153.18026167699
12343,255318.6280703019
12092,194080.45553656694
1527,186976.36747912347
10010,242809.96009052772
655,123274.03605348017
10549,144591.83400656207
3248,124228.92659303165
13499,230607.99933743407
14959,196799.15646520272
6070,172653.5435806635
11360,243463.278731905
12102,205246.7348520042
11870,321163.48741240904
3713,147284.55483752882
3230,160299.33939321234
7742,231357.00348735024
15092,338584.4530801101
8728,315400.39158905426
3386,157698.48936387466
9409,159161.56287813437
16545,264208.5404054506
3127,165359.38760820782
11344,165017.9891232124
2112,225202.49383018326
7310,226724.6879496042
6313,219541.8083036837
3681,408544.9067538876
5114,310747.865101555
270,162357.5787570839
14350,175767.4404254941
12223,341670.2268730741
1066,187741.77149517127
16116,283458.77786513185
11410,449620.05679686065
4088,166870.97621380116
5956,178413.71883585412
14669,161930.41759569827
13871,136804.24833909443
4126,209332.25155304608
12114,197338.6050975839
16607,162483.35581479737
4266,217162.3522077734
13518,201936.9136176438
11856,305122.8853364305
3885,237036.85775810506
8891,171510.33797594454
4964,168369.94024258782
7696,168619.5032136769
6894,156646.53209620685
9766,169324.71511499528
4800,162541.9185775473
2840,178444.94531282355
4743,169717.23871684677
13562,346608.13468875893
8301,199246.10834839084
5405,160942.64052663156
1535,185198.63022473216
9073,130466.90630475953
1698,336425.9868082564
12262,234142.00567967634
6794,182115.85802413768
12701,182452.35632882497
8432,192242.5084025872
13540,151004.3062289358
8629,149581.8771428242
1440,185094.70153272228
8596,207305.53269139168
9575,275884.285741767
14976,122756.5535855447
3149,215824.3226419919
5157,166263.6545313794
10748,169126.91188046534
9719,329282.832178234
6376,172823.1254212471
9733,169276.54953850937
4749,230832.77641035346
4994,411848.4088726685
538,175897.37220806445
5512,155984.02357737723
9778,165485.2156974585
9761,138982.47936980994
3174,410454.37717076764
13429,199049.25308661853
10467,94373.86358391028
14129,185128.36101917247
13608,216886.49968811162
11106,174416.56929415642
12048,178403.17324787728
1054,386793.9554336645
3582,290754.8756874259
1566,158722.76555633158
11529,177751.71597601424
11859,160828.70605108835
10582,140989.80294929413
14907,316906.2103574129
14039,163808.3456069703
10489,175827.15008755252
3331,287394.5687101785
10153,233544.1793828655
5271,165264.44978755954
11871,337865.9109374393
776,152997.0535075392
3994,144167.90300654402
9433,93808.61080459978
14275,129977.81687890869
8030,244237.1058559254
8169,253981.56013574026
8053,176875.07418989035
4822,233496.65585380435
13197,210661.17394739285
13634,255516.63989855797
8951,204284.439420784
12176,256086.0562606069
15471,157790.76825300988
14962,136155.6959376246
12512,124592.72750983678
8697,347096.22141647234
7095,233072.8537059453
13639,201516.84217883524
16660,201230.59063018495
5848,140768.15055575763
5386,179552.0585556298
10880,260092.84716342326
3954,178887.2760876621
13426,245256.45689479026
5966,219779.06683329464
16315,281469.3447422272
7455,209176.35999448627
11071,240709.40999027874
14740,208911.97989451207
16087,185785.68028679022
8931,247153.6029231347
15289,177605.04735294747
16089,243138.03328302474
12128,177255.90844032657
4724,232507.12661539798
8585,198632.7539008522
7188,230308.32588809784
5423,175882.58632278844
10488,197259.51729920277
5980,230535.03720923938
8376,236572.57281553705
12397,128484.5914035057
16496,171494.43431217267
4891,274129.847680545
9710,161612.38395516056
6339,171038.22549552898
244,195797.0475664462
5002,227979.68501674305
5358,174637.7243081214
7636,163069.80863298112
9361,324385.41827440425
3601,133251.3259828186
15755,165494.57720231253
172,177152.85461921117
3037,337152.3709620793
577,250130.87241351017
3607,216170.98616703058
2515,122812.3142801643
10413,162980.98988573364
10511,229228.4225820954
4637,352629.4284483583
12736,260702.90473261956
9534,236347.72148961175
11641,181544.4080161691
10419,265302.04976872314
15313,172083.34720335196
14915,203722.2205063396
12409,356072.47077288805
9405,130429.77552810284
14066,200835.2047543506
14108,188609.83695120236
11931,234368.7885705053
11464,323175.0471199794
926,149293.5919990798
11190,213113.1520038479
10260,177081.88919375584
12712,208478.28567084204
1234,198971.02510424383
11608,123520.95309625125
3776,262680.58446268266
4881,199030.80377680334
10266,172711.02700914638
3262,242496.33253803194
3576,338315.7300409795
16604,404272.89452306746
8041,177836.19204318713
10691,210242.4467613765
8357,173392.7213745914
11661,150715.6932426053
4453,248814.5424533309
15936,213760.7578093799
8463,262614.32787309075
15770,249106.15897837922
466,165305.16530038713
14965,96699.3912113504
11227,197501.37086319175
9894,276400.5355351311
11746,199572.50877501696
4118,140733.7893957911
756,324352.1787393296
15589,199863.79044534522
109,342121.98983679974
5778,230040.15033624254
1731,118699.13711031698
3450,165273.33771631942
2961,192762.10631350684
222,168347.09237225365
11454,346357.76523945696
7339,177423.42420344547
12096,123557.4175810548
14074,193794.1156184139
4058,217705.38232782678
6603,254185.82647482996
3289,128555.81948022179
16681,261291.76254714068
8200,335171.6059609167
3343,180646.7430817561
7802,179555.16031500112
2082,341035.3813030313
217,256184.55103569638
1720,194479.3519863919
7224,261097.48426317982
6176,156050.21107921726
12571,242706.9252598223
16666,281880.1532152391
8908,205550.61915633327
6914,187604.72660661105
5428,171788.89144124067
381,182115.85802413768
3991,179675.18313183845
16365,240556.90595965617
1046,229189.41493508697
391,158931.6562511838
9212,304541.0475401893
3022,184890.86602019076
9961,124082.76450937362
6764,303828.8533800953
7720,186051.283015865
4809,197767.6082938936
8877,311518.6660403416
7817,187978.97664924097
10614,124900.16255343186
5553,241289.19307805796
16488,135836.98911105373
11002,184041.622681733
13592,350819.16599744017
15050,244815.89728048377
13553,248276.0144755604
9041,187742.74608569723
5461,402888.45665325195
16274,317496.4417735182
2138,123243.82120948682
6245,160813.83203351282
8245,223474.60762545516
6491,211003.99822506437
13218,223286.1538623987
13101,122444.28388895161
10462,140781.04041055054
4079,185950.07901221473
1506,417806.13677548827
14107,130153.18026167699
12215,271339.5460964949
11576,261983.321009402
10567,235720.17784935306
12713,212626.86717470453
1468,415610.98307714984
2549,255721.8317797373
4172,196666.40769327275
12380,219009.45826396
3513,123597.4018739504
8165,231673.84652602542
1127,204778.1054138452
14601,364993.11142129375
15526,309952.62881068984
986,342560.8456933645
14968,224310.93617183645
9348,218600.49196575728
6317,244069.3780708812
7497,97595.12471596686
5079,302435.53069086117
528,177192.69154590435
10964,159361.85294606746
5812,325829.31771674665
11022,226356.41437214694
16251,142961.71095220183
5863,124140.30443599694
8664,210079.00730424016
5396,180841.10109155052
6917,267806.1559228145
12776,130145.59027900355
473,245198.51367976813
13333,220446.38739977707
13023,182716.79648574992
7357,208497.70829695713
10955,451407.97566737316
11914,300688.5205354213
12535,175748.33894429126
11205,163269.21733391142
13209,198701.720626166
16119,365894.26287231693
2174,231094.0009258366
4834,208365.22792534545
10151,181730.48429868658
5584,212884.02784032683
6672,215137.47631226585
12858,292550.1372683767
5106,176695.5025753985
8884,198495.12091578063
13766,186694.24769381672
12556,129601.38466518832
12910,225640.7073477307
6258,130101.52642666963
7100,233665.2755604414
1793,197598.09815223902
3335,182158.3419990667
12835,189166.47511515243
10591,175222.3011454944
15707,241671.41760943187
16389,164920.77717730068
7440,289884.2056450652
6293,190821.9810601124
3937,191695.19720064494
16527,205366.4958797937
5102,250450.32713401562
10734,333402.3483389045
7986,150928.95246425795
6495,139101.57336804926
9571,220050.35212792672
5131,208304.89507973922
10761,282600.67431072483
143,413656.9027952549
13829,171305.0489332628
13662,234552.26885700328
1771,148419.227084695
5448,200266.78271731816
8594,164502.11047868663
12038,239383.9667661666
16471,162796.85454862143
16764,140781.04041055054
1282,188665.04993975666
15101,250047.74036405914
9473,155476.2169443074
2324,428198.5912819586
14448,230647.99615539785
6000,94676.17580618385
2077,131022.26935493667
12960,250699.39939386613
15837,200542.27723305463
8805,246528.95655901555
9987,242008.96034270592
1580,303788.7705702049
11089,130150.31554747069
10926,213459.6468533694
12773,409728.5422006707
6490,303993.61081371625
10858,130522.60411171668
2831,147968.9225259345
16326,160042.33086185358
371,217147.62848700344
8852,201175.8916440266
6713,310532.31987126055
4230,205842.26876892845
3639,213109.69371735436
3642,197510.2938886909
5149,192828.21660778936
2861,196256.7748436273
13300,120652.60228996199
2807,278534.45011742954
5919,115992.34603348776
12716,448919.0986503262
4271,232755.84269003556
16055,226099.23941442385
3747,292194.02082905464
5857,216161.124192157
6884,314647.065440143
16027,254468.45023375694
3512,369893.4667063089
5181,170660.06341516718
16732,269069.8526144258
1908,176580.29840273166
12082,173106.38289688007
7286,139301.9672425017
8216,157605.78283268076
6929,315540.20270801074
3950,327775.8086767176
12479,183090.83592543993
877,128057.99971171048
1366,206068.8619727701
384,138963.1575911633
5767,203199.23488709668
6910,171090.49328956284
187,192445.64874422777
10164,252931.512781967
8603,224915.4797290693
15834,214790.72417928866
3078,129450.18521447208
3479,262889.3141898153
6671,230896.6719590484
6078,180694.46602072558
16271,147544.56120023085
16191,165562.4975275186
11544,169429.05778639892
7781,197594.17368736665
14918,283853.98032072
6238,179067.96715623696
12989,244872.37378905833
11907,192263.87900570288
9696,142381.87678612393
14084,283850.0055370434
3895,154562.72729663216
4367,189786.85191355555
8453,93541.50893447736
7638,336500.2054650706
8373,237463.79587228064
4674,178533.39966023315
15787,165479.66737702605
5903,254331.26465078612
13679,195046.18912904017
9018,322221.62011725514
15823,262240.532713875
13289,140989.80294929413
9896,183373.83046267394
14436,190882.24288653393
5547,245199.27004623006
4048,285173.19487031846
16579,221695.39601512888
8550,194187.54527640433
9385,271451.03384497785
5242,168523.34824603738
31,222606.40297494497
6144,266913.0956859009
3990,197726.51439374837
2523,116953.04536106391
12608,234115.8951789174
7234,178405.25984489068
15264,210161.100962253
9623,205891.69086044637
3161,294151.3575816299
7425,122277.19983431372
13021,286940.1606547115
4044,151091.55476826592
15411,235783.23392411717
979,336820.40343725355
5514,235334.1064338828
4817,177376.36324462696
2115,185094.98685543367
10571,249420.596997884
8992,241293.43131392822
15546,178274.0096216202
11359,152950.95491219437
11972,171427.93070841252
12838,169035.04163606509
5948,130324.81738297867
422,306955.826223723
4855,153119.31167221372
16197,123212.21901423136
8926,324091.45394562633
5703,179869.29793362334
8848,202182.5926225706
7039,313757.10861502605
3806,142748.6382778479
15154,230863.69793302525
13132,181103.6058591108
7438,198707.5168638683
4398,243393.22251218968
2440,201937.12788723086
3751,194183.59518691155
1476,179702.7829482701
2264,233765.5811765282
16444,171753.9799271198
10704,182341.90928110218
4033,130578.03003673375
4508,129372.99567506283
16290,235053.59022020322
10387,200514.54662621825
5457,159449.42361933002
4910,274706.7144338632
7451,206605.33506219063
10732,203497.01147673695
8015,140724.24415814312
6148,181042.36549059665
5892,234372.149599973
7825,225710.41304885806
6851,240004.11303213946
6633,197589.1424042187
2139,252101.75605019717
10213,277741.90887957753
2830,253056.56158077825
13907,132774.01073503442
15897,346679.6906445465
8311,184983.6989049471
14230,190137.99910169863
3878,212465.0221221076
13732,216722.5649202809
12110,176700.1471069692
10675,357307.57459621114
12946,140774.80893337133
16754,225529.29118161328
4394,256240.74971887286
16728,166789.95863339922
14378,328763.50195843703
9949,169661.18466106098
994,202763.52619967915
13258,159879.59727635802
5883,322037.1436936328
6933,316761.70440249256
13193,229257.03046671997
13286,175216.9753089616
13407,356142.48208846396
7512,124669.02120440292
7221,194124.41415383457
14428,186513.58984361964
1740,197667.74985413777
3,155865.89375650638
12952,226935.92038413315
11537,136219.2620104461
2558,139772.4900496071
14081,250396.31286175048
3517,220948.7364885621
7149,241592.79250872892
15777,124179.48212924926
8995,227416.8804744497
826,296596.4631447786
509,255736.6820100805
14875,250988.1617806839
6591,170051.11871761677
11283,122842.15858220171
9897,240093.61310460867
14902,179041.54327714333
14291,170647.13462441086
3162,236987.20672132264
4206,204777.68766257394
11580,192500.94985686656
2007,214317.63812672466
14939,247594.0584683821
13572,191249.055097911
10720,142580.38306163522
